ligandName,Frames,mode,complex,receptor,ligand,Internal,Van der Waals,Electrostatic,Polar Solvation,Non-Polar Solvation,Gas,Solvation,TOTAL,status
ligand,12,gb,1674.9017160000003,1655.1982654400006,56.43295008000001,4.973799150320701e-14,-34.8876,-4.122199999999807,6.880500000000026,-4.600199519999995,-39.00989999999995,2.2803004800000317,-36.72959951999992,S
ligand,13,gb,1730.275215919999,1710.2839134399994,58.39286039999998,1.2079226507921706e-13,-36.88069999999996,-3.153400000000055,6.437199999999955,-4.804657919999992,-40.034100000000215,1.632542079999964,-38.40155792000025,S
ligand,14,gb,1725.8315783200003,1701.3466463999996,59.67650895999999,9.999999994647624e-05,-33.12019999999992,-4.960500000000074,7.416099999999941,-4.527077040000005,-38.08069999999999,2.8890229599999357,-35.19167704000006,S
ligand,15,gb,1728.831914159999,1700.9986696799997,64.56640967999999,-1.1191048088221579e-13,-34.517099999999886,-3.7855000000000047,6.357100000000054,-4.787665200000001,-38.30259999999998,1.569434800000053,-36.73316519999992,S
ligand,16,gb,1704.9127088000005,1677.91447912,63.757068720000014,-0.0001000000000033,-35.13419999999993,-2.652299999999536,5.766500000000106,-4.738739040000003,-37.78649999999959,1.0277609600001032,-36.75873903999948,S
ligand,17,gb,1730.8457807199998,1699.4479470399997,61.36825728,-0.000100000000037,-27.84060000000008,-4.308500000000055,6.161999999999924,-3.983223599999989,-32.14900000000022,2.178776399999935,-29.970223600000285,S
ligand,18,gb,1685.7258668000006,1654.11134328,59.83160680000001,-9.999999985588204e-05,-25.94319999999996,-4.19579999999967,5.963699999999902,-4.041683279999999,-30.138999999999747,1.9220167199999023,-28.216983279999845,S
ligand,19,gb,1673.3068780800004,1640.4521958400005,62.24929527999999,0.0001000000001027,-27.895300000000063,-4.479300000000165,7.021899999999981,-4.042013040000016,-32.37460000000026,2.9798869599999653,-29.39471304000029,S
ligand,20,gb,1649.7529721600004,1617.40654664,62.316831760000014,3.3750779948604765e-14,-28.04999999999999,-3.2793000000001102,5.214200000000094,-3.855306240000001,-31.329300000000018,1.3588937600000928,-29.970406239999924,S
ligand,21,gb,1654.0648427200006,1624.22666504,58.67262647999999,5.506706202140776e-14,-27.31009999999987,-4.382800000000113,6.701300000000075,-3.8428488000000014,-31.692899999999987,2.858451200000073,-28.834448799999915,S
ligand,22,gb,1612.06539224,1593.5079243200005,49.40648376000001,-1.1546319456101628e-13,-29.9437,-3.597600000000067,6.615400000000001,-3.923115839999992,-33.54130000000004,2.692284160000009,-30.849015840000032,S
ligand,23,gb,1698.8114099200004,1674.2231496799998,52.95041048,8.348877145181177e-14,-27.4559,-4.337599999999728,7.0194999999999625,-3.5881502400000125,-31.793399999999654,3.43134975999995,-28.362050239999704,S
ligand,24,gb,1714.5060043199994,1691.2815887999996,54.584082720000005,-1.0658141036401504e-14,-29.468899999999955,-4.173299999999926,6.233900000000023,-3.9513672000000137,-33.642199999999924,2.2825328000000096,-31.359667199999915,S
ligand,25,gb,1670.271309440001,1651.7222877600002,50.81654464,-9.999999994469988e-05,-30.633599999999912,-3.305399999999995,5.679199999999994,-4.007622960000004,-33.93899999999993,1.67157703999999,-32.26742295999994,S
ligand,26,gb,1754.6727196,1726.43348848,54.64891472,0.0001000000000583,-25.0504999999999,-4.691299999999822,6.633400000000036,-3.3013836000000016,-29.741799999999785,3.3320164000000347,-26.40978359999975,S
ligand,27,gb,1713.4275194399995,1679.8448324,61.51017055999999,8.704148513061227e-14,-26.50400000000004,-5.460700000000193,7.351099999999988,-3.313883520000007,-31.96470000000036,4.037216479999981,-27.927483520000376,S
ligand,28,gb,1755.2653386400004,1724.9560232000006,56.56142424,-2.4513724383723456e-13,-25.43970000000001,-4.275899999999801,6.875599999999996,-3.4121087999999946,-29.715599999999892,3.4634912000000013,-26.252108799999892,S
ligand,29,gb,1692.7662096,1660.95044872,62.41797359999998,-0.000100000000156,-28.83080000000017,-6.110799999999563,8.285700000000025,-3.946212720000001,-34.941599999999745,4.339487280000024,-30.60211271999972,S
ligand,30,gb,1722.7421647199994,1702.47268664,49.68617879999999,0.0003000000001716,-27.658100000000022,-5.085200000000187,7.1225000000000005,-3.796200720000007,-32.74340000000026,3.326299279999993,-29.417100720000263,S
ligand,31,gb,1693.7175629600008,1669.90244232,55.34535239999999,-9.999999983811848e-05,-29.841899999999885,-4.6029999999999305,6.912699999999995,-3.99793176,-34.44479999999983,2.914768239999995,-31.53003175999984,S
ligand,32,gb,1798.93972488,1769.5933457600004,60.40149568,-0.0001000000000619,-28.783400000000015,-5.37780000000004,7.159799999999989,-4.05361656000002,-34.16120000000015,3.106183439999969,-31.05501656000018,S
ligand,33,gb,1680.7000305599995,1648.9009152000003,64.10398976,6.394884621840903e-14,-30.16019999999993,-6.068899999999919,7.837799999999981,-3.913574399999984,-36.2290999999999,3.924225599999997,-32.3048743999999,S
ligand,34,gb,1708.6985828799998,1685.8228049600004,52.43578544,9.999999973864249e-05,-28.02890000000002,-4.704200000000267,7.088399999999989,-3.915407520000002,-32.73300000000039,3.172992479999988,-29.5600075200004,S
ligand,35,gb,1742.2113575999997,1722.2505408,51.02175528000001,-1.5454304502782182e-13,-29.110999999999947,-6.212199999999879,7.725000000000018,-3.462738479999988,-35.32309999999993,4.26226152000003,-31.0608384799999,S
ligand,36,gb,1789.1853038400002,1762.8634277600006,59.43002496,9.999999987897468e-05,-31.466799999999797,-5.030700000000043,7.388799999999939,-3.999548879999998,-36.49759999999984,3.3892511199999413,-33.1083488799999,S
ligand,37,gb,1661.220802880001,1635.9931330399995,57.50042671999999,0.0001000000002555,-30.715000000000103,-4.5310999999999,7.276199999999916,-4.302956879999991,-35.24590000000005,2.9732431199999247,-32.27265688000012,S
ligand,38,gb,1723.35789128,1699.0979534400003,54.81068416,-6.572520305780928e-14,-28.494100000000053,-3.4324000000000385,5.272200000000008,-3.896446320000016,-31.926500000000026,1.3757536799999914,-30.55074632000003,S
ligand,39,gb,1699.18230768,1666.8333168800004,58.795355680000014,-0.0002000000001451,-25.200999999999983,-5.062400000000271,6.947599999999982,-3.1303648799999984,-30.26350000000022,3.817235119999984,-26.44626488000024,S
ligand,40,gb,1766.6298608799991,1750.38155984,43.8009484,-0.0001000000000139,-25.846000000000004,-5.920900000000139,7.539700000000074,-3.3253473600000043,-31.766800000000103,4.214352640000069,-27.552447360000038,S
ligand,41,gb,1724.31159704,1698.25137048,55.17876408000001,-3.5527136788005016e-14,-26.84330000000008,-7.66229999999991,9.323800000000007,-3.936737520000005,-34.50569999999993,5.387062480000003,-29.118637519999933,S
ligand,42,gb,1670.96541752,1638.7124808000003,62.86138704,-1.9539925233402758e-13,-28.789499999999904,-5.790700000000138,8.126099999999976,-4.154350319999997,-34.58030000000022,3.971749679999979,-30.60855032000024,S
ligand,43,gb,1663.9225572,1642.0648506400005,52.5768192,9.999999971022078e-05,-28.731700000000014,-5.847900000000054,7.772299999999942,-3.911912639999996,-34.5796,3.860387359999946,-30.719212640000052,S
ligand,44,gb,1673.3841300800002,1656.6886528000005,53.49723559999998,-9.999999980081498e-05,-34.74789999999986,-7.1267000000000325,9.267899999999951,-4.194958320000015,-41.87459999999979,5.0729416799999365,-36.801658319999845,S
ligand,45,gb,1740.7208797599997,1720.7829113599994,57.80551264,-8.526512829121202e-14,-35.41249999999997,-8.753100000000128,10.491599999999943,-4.193544239999994,-44.165600000000346,6.298055759999949,-37.8675442400004,S
ligand,46,gb,1755.1027288000002,1732.8029932799986,56.99115136,3.801403636316536e-13,-32.2526999999999,-6.843099999999739,8.493100000000034,-4.088715839999997,-39.09579999999984,4.404384160000037,-34.691415839999806,S
ligand,47,gb,1710.7561759199996,1689.50633424,53.85916976,1.900701818158268e-13,-30.11809999999999,-7.939100000000166,9.350299999999937,-3.902428079999991,-38.057200000000016,5.447871919999944,-32.60932808000008,S
ligand,48,gb,1682.133795440001,1659.25198328,60.65205552000001,0.0001000000000619,-35.45980000000009,-6.644200000000064,8.61789999999995,-4.284243359999998,-42.10400000000006,4.333656639999953,-37.77034336000011,S
ligand,49,gb,1742.9377917599993,1720.346328,55.46783527999999,9.999999991272546e-05,-31.591800000000013,-4.669199999999971,7.604100000000053,-4.219571519999997,-36.26090000000014,3.384528480000056,-32.876371520000085,S
ligand,50,gb,1724.9947315999998,1702.6599687200005,55.65881247999999,6.750155989720953e-14,-32.508699999999905,-3.2143999999999786,6.953000000000066,-4.553949599999996,-35.72309999999986,2.3990504000000703,-33.32404959999979,S
ligand,51,gb,1769.3051135199994,1748.7185124,55.928109680000006,0.0001000000000441,-32.438000000000024,-5.608099999999966,7.274599999999934,-4.570108560000013,-38.04609999999988,2.704491439999921,-35.341608559999955,S
ligand,52,gb,1696.1189300799997,1681.0110168800004,52.57628696,9.999999976173513e-05,-35.42019999999984,-7.990999999999587,10.60159999999994,-4.658873760000006,-43.41119999999948,5.942726239999933,-37.46847375999955,S
ligand,53,gb,1690.3007944800006,1660.805564,67.408308,-0.0001000000001276,-35.48919999999991,-6.930300000000018,8.98109999999998,-4.474577520000014,-42.41949999999994,4.506522479999966,-37.91297751999997,S
ligand,54,gb,1700.09004672,1677.82523992,60.33081768,-3.9968028886505646e-13,-36.13859999999995,-6.134400000000146,8.52709999999999,-4.3201108800000085,-42.273,4.206989119999982,-38.066010880000015,S
ligand,55,gb,1701.2439287999996,1675.0083352799993,62.03351311999999,1.1013412404281553e-13,-33.30990000000016,-7.155100000000305,8.977400000000024,-4.3103195999999855,-40.46480000000031,4.667080400000039,-35.79771960000027,S
ligand,56,gb,1700.17378424,1683.5408903199998,55.71840928000001,1.3500311979441906e-13,-36.49989999999981,-7.946999999999518,9.558399999999924,-4.197015360000003,-44.4469999999995,5.361384639999922,-39.08561535999957,S
ligand,57,gb,1734.8612753600005,1712.5572622399995,57.66475872,-2.3447910280083306e-13,-32.85869999999987,-8.638399999999919,10.347799999999967,-4.211445599999991,-41.497199999999765,6.136354399999976,-35.36084559999979,S
ligand,58,gb,1735.64707416,1708.0791819200012,62.15572503999999,5.506706202140776e-14,-32.17529999999995,-8.74560000000014,10.672500000000042,-4.339432800000001,-40.92089999999992,6.333067200000041,-34.58783279999987,S
ligand,59,gb,1783.7283007999995,1765.3432470399998,54.222869200000005,1.5099033134902131e-13,-34.088899999999974,-7.046799999999667,9.75780000000005,-4.459915440000003,-41.13569999999962,5.297884560000046,-35.837815439999574,S
ligand,60,gb,1711.4697770400005,1687.0461039200004,56.10177983999999,-0.0001999999999959,-29.36510000000009,-7.453200000000381,9.045800000000014,-3.90540672,-36.81830000000038,5.140393280000014,-31.677906720000365,S
ligand,61,gb,1692.946762239999,1669.31253632,57.64769408,-0.0001999999999835,-31.27630000000009,-7.457500000000122,8.865699999999997,-4.145168160000004,-38.73390000000018,4.7205318399999925,-34.01336816000019,S
ligand,62,gb,1792.9383594399992,1769.1949862399997,60.06419079999999,0.0002000000001256,-34.42510000000004,-6.113400000000056,8.400200000000066,-4.182717600000004,-40.53850000000003,4.217482400000062,-36.32101759999996,S
ligand,63,gb,1712.5192718399994,1692.53092912,58.239840560000005,-3.144151605738444e-13,-36.14409999999997,-7.474500000000112,9.665500000000051,-4.298397840000007,-43.61859999999994,5.367102160000044,-38.2514978399999,S
ligand,64,gb,1700.7715367200008,1682.4513564000006,55.10297344,0.0001000000001596,-34.60839999999991,-8.792800000000101,10.951300000000018,-4.332993119999998,-43.40120000000003,6.61830688000002,-36.78289312000001,S
ligand,65,gb,1731.6546057599994,1714.0129920000006,57.68656144,-1.5276668818842157e-13,-37.63360000000003,-7.658100000000222,9.693000000000016,-4.446247679999999,-45.29170000000021,5.246752320000017,-40.04494768000019,S
ligand,66,gb,1770.12664824,1740.3639019200002,66.37977903999999,-9.999999991983088e-05,-34.4564999999998,-9.09970000000046,11.114799999999988,-4.175532719999998,-43.55620000000007,6.93926727999999,-36.61693272000008,S
ligand,67,gb,1727.3311516,1696.68762184,63.28512455999999,4.085620730620576e-14,-30.0929,-6.273099999999858,8.074800000000064,-4.350394799999997,-36.365999999999815,3.724405200000067,-32.64159479999975,S
ligand,68,gb,1702.604034320001,1667.782460400001,68.68964096,5.3290705182007506e-15,-31.72379999999984,-7.762699999999995,9.701899999999942,-4.083467040000004,-39.48649999999997,5.618432959999938,-33.86806704000003,S
ligand,69,gb,1641.1037988800003,1615.7453464000007,61.077198880000005,-4.618527782440651e-14,-33.18950000000024,-8.619500000000315,10.32519999999994,-4.234946400000005,-41.80900000000037,6.090253599999935,-35.71874640000044,S
ligand,70,gb,1637.7892775199991,1621.8321249599994,56.56376296,-1.1546319456101628e-13,-38.99649999999984,-6.942499999999842,10.062299999999947,-4.729910399999989,-45.938999999999794,5.332389599999958,-40.60661039999983,S
ligand,71,gb,1666.4740360000003,1650.37601992,55.34026536,0.0001000000001685,-36.31860000000026,-8.920499999999974,10.476500000000032,-4.479749280000019,-45.239100000000185,5.996750720000013,-39.24234928000018,S
ligand,72,gb,1671.0553748799994,1646.1488908,60.540637280000006,2.007283228522283e-13,-33.42309999999996,-8.540700000000246,10.680200000000026,-4.3505532000000064,-41.96380000000019,6.3296468000000194,-35.63415320000017,S
ligand,73,gb,1713.8288652800004,1691.3026932000002,59.38416760000001,0.0001000000000122,-34.897600000000004,-8.783399999999672,11.141799999999982,-4.318895520000005,-43.68119999999966,6.822904479999977,-36.858295519999686,S
ligand,74,gb,1717.4858226399992,1697.6089549599997,53.852736080000014,9.999999974930064e-05,-31.5495000000001,-7.699099999999759,9.349700000000064,-4.077068400000007,-39.2486,5.272631600000056,-33.97596839999994,S
ligand,75,gb,1689.0369387199996,1675.36802456,50.91614304,-0.0001000000000601,-34.0588,-10.661500000000002,11.99580000000002,-4.522628879999994,-44.720199999999934,7.473171120000027,-37.24702887999991,S
ligand,76,gb,1733.1423958400003,1725.7083989600003,46.52101488,4.263256414560601e-14,-36.19850000000024,-8.389999999999837,9.91780000000003,-4.416317999999993,-44.58850000000017,5.501482000000037,-39.08701800000013,S
ligand,77,gb,1686.4736654400003,1668.7778799199994,50.07618448,0.000200000000035,-30.211299999999817,-7.9845999999997055,9.717299999999954,-3.9019989600000087,-38.195899999999554,5.8153010399999445,-32.38059895999961,S
ligand,78,gb,1775.0957609600002,1751.54147344,59.97504368,9.999999988963282e-05,-35.207700000000074,-6.621899999999692,9.606400000000011,-4.197656160000003,-41.82969999999981,5.40874384000001,-36.4209561599998,S
ligand,79,gb,1757.3464956799996,1739.4942363200005,51.983600560000006,9.999999980259132e-05,-32.20420000000006,-7.965400000000134,10.098300000000012,-4.060141199999993,-40.16950000000017,6.038158800000019,-34.13134120000015,S
ligand,80,gb,1704.65519416,1689.5999989600002,49.61038431999999,1.9539925233402755e-14,-32.1131000000001,-7.529600000000045,9.598200000000002,-4.510689119999984,-39.64270000000023,5.087510880000019,-34.55518912000021,S
ligand,81,gb,1671.1977079999997,1646.754854640001,59.499736880000015,1.9539925233402755e-14,-32.870100000000164,-6.631299999999968,8.697100000000034,-4.252583520000013,-39.50150000000024,4.444516480000021,-35.05698352000022,S
ligand,82,gb,1731.4119544799994,1705.26920104,58.472172,-9.99999999313772e-05,-29.790400000000037,-7.385600000000069,9.195299999999998,-4.348618560000007,-37.17600000000019,4.846681439999991,-32.3293185600002,S
ligand,83,gb,1692.1920651199998,1681.3487251999995,45.6797796,4.440892098500626e-14,-32.561199999999964,-5.285000000000046,7.50720000000004,-4.497439680000011,-37.84609999999985,3.009760320000029,-34.836339679999824,S
ligand,84,gb,1661.4310590400005,1636.4170696,57.75159664000001,-8.881784197001252e-15,-30.84889999999996,-4.051099999999912,6.324899999999915,-4.162507200000006,-34.89999999999975,2.162392799999909,-32.73760719999984,S
ligand,85,gb,1689.5059184799993,1670.3402453599997,52.20451679999999,0.0001000000001045,-31.15060000000011,-4.733200000000157,7.023300000000029,-4.178443679999997,-35.88370000000023,2.844856320000032,-33.0388436800002,S
ligand,86,gb,1723.7068209600002,1702.7311591999994,58.69616728000001,0.0001000000001489,-35.39289999999988,-6.07039999999998,8.525900000000053,-4.783205519999994,-41.463199999999816,3.742694480000059,-37.72050551999976,S
ligand,87,gb,1746.1945206400003,1731.22872352,52.54200776,0.0001000000002466,-36.24039999999994,-3.031799999999662,6.478300000000042,-4.782410640000007,-39.27219999999959,1.6958893600000344,-37.57631063999956,S
ligand,88,gb,1688.64716032,1665.22339032,58.001464880000015,-0.000100000000188,-31.841900000000024,-8.251899999999612,9.93059999999991,-4.4143948799999935,-40.09379999999968,5.516205119999916,-34.57759487999976,S
ligand,89,gb,1711.4013536000002,1693.48341904,56.28747944,-0.0001000000001862,-36.49640000000005,-4.493599999999837,7.497999999999984,-4.877444879999992,-40.98999999999999,2.620555119999993,-38.36944488,S
ligand,90,gb,1603.7523253600014,1589.319320479999,56.12631432,1.7408297026122457e-13,-39.35729999999981,-5.548599999999545,8.211299999999985,-4.998709439999984,-44.90589999999945,3.212590560000001,-41.693309439999446,S
ligand,91,gb,1721.9164463200004,1698.3518248799994,62.17571896000001,-0.000100000000156,-35.445299999999975,-6.73809999999981,8.852299999999982,-5.27989752,-42.18339999999981,3.5724024799999823,-38.61099751999982,S
ligand,92,gb,1672.2802090400005,1643.79668992,68.92121288,9.999999995358166e-05,-37.8282999999999,-7.818199999999888,10.292199999999962,-5.083493760000002,-45.6464999999999,5.20870623999996,-40.43779375999994,S
ligand,93,gb,1727.806832319999,1711.8737353600002,60.00479984,9.99999998203549e-05,-42.17850000000009,-5.408700000000238,8.467200000000055,-4.951802880000011,-47.587200000000216,3.515397120000044,-44.07180288000017,S
ligand,94,gb,1673.9695352799995,1655.6437952800002,55.6216276,-0.0001000000001045,-35.08219999999989,-5.279600000000232,7.669299999999925,-4.603287599999993,-40.36169999999997,3.0660123999999325,-37.29568760000004,S
ligand,95,gb,1715.3291574399996,1697.0983367999995,60.86831096,-9.592326932761353e-14,-40.6655999999998,-5.625900000000256,8.53429999999997,-4.880290320000011,-46.29140000000021,3.654009679999959,-42.63739032000025,S
ligand,96,gb,1680.4026909600004,1664.1249559200005,50.20462136,-9.999999998377972e-05,-31.482900000000026,-5.629300000000196,7.509000000000067,-4.323586319999997,-37.11220000000027,3.18541368000007,-33.926786320000204,S
ligand,97,gb,1683.5628873599996,1673.7014858399996,52.88094015999999,9.999999971022078e-05,-40.90940000000023,-7.532000000000207,10.608200000000028,-5.186438639999994,-48.44140000000035,5.421761360000034,-43.01963864000031,S
ligand,98,gb,1726.59056256,1707.4635835999998,56.92413031999998,-0.0001000000000246,-34.95049999999996,-6.918899999999771,8.663600000000107,-4.591251360000001,-41.869399999999736,4.072348640000106,-37.79705135999963,S
ligand,99,gb,1702.8056732,1675.0052012799997,68.16323776,-9.999999976351148e-05,-38.35149999999991,-5.097400000000324,7.741500000000062,-4.655265840000002,-43.44890000000024,3.0862341600000605,-40.362665840000176,S
ligand,100,gb,1650.7163847200002,1628.4335592800005,62.39541439999999,-2.0605739337042905e-13,-38.157900000000005,-3.73630000000032,6.735800000000008,-4.95418896,-41.89420000000034,1.7816110400000085,-40.11258896000032,S
ligand,101,gb,1609.1793152799994,1590.41614008,61.12782376,-9.999999999621424e-05,-39.35500000000022,-7.935999999999811,9.81570000000004,-4.889248560000008,-47.290999999999855,4.926451440000031,-42.36454855999983,S
