rank_i,smiles_i,boltz_score_i,rank_j,smiles_j,boltz_score_j,tanimoto_similarity
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,2,COc1ccc(-c2cn([C@@H]3CC[C@@H]3OC(C)c3ccc(Cl)c(C)c3Cl)nn2)c(C)n1,1.0317975110538669,0.1782178217821782
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,3,Cc1sc2ccc(Cl)cc2c1CO[C@@H]1CCCCC[C@H]1n1cc(-c2ccc(C(=O)O)c(Cl)c2)nn1,1.0027051613414244,0.2169811320754717
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,4,Cc1c(Cl)ccc(C(C)O[C@@H]2CCCC[C@H]2n2cc(-c3coc(C(=O)O)c3)nn2)c1Cl,0.9972167655500357,0.20388349514563106
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,5,Cc1ccc(Cl)c(CO[C@@H]2CCCCC[C@H]2n2cc(-c3ccc(C(=O)O)cc3Cl)nn2)c1,0.9817102430192648,0.23469387755102042
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,6,O=C(O)c1ccc(-c2cn(C3CCCC3OCC3(c4ccc(Br)cc4)CC3)nn2)c2ccccc12,0.9622918993300544,0.4878048780487805
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,7,CCC(O[C@@H]1CCC[C@H]1n1cc(-c2cc(I)cc(C(=O)O)c2)nn1)c1ccc(Cl)cc1,0.953024401508273,0.23
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,8,CC(O[C@@H]1CCC[C@H]1n1cc(-c2ccc(C(=O)O)c3ccccc23)nn1)c1ccc(Cl)cc1Br,0.9455332424932017,0.23
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,9,CC(O[C@@H]1CCC[C@H]1n1cc(C2(N3CCNCC3)CCC2)nn1)c1ccc(Cl)c(Cl)c1Cl,0.943749892501458,0.4634146341463415
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,10,Cc1cc(C(=O)O)ccc1-c1cn([C@@H]2CCCCC[C@H]2OCCc2ccc(Cl)c(Br)c2)nn1,0.9419166759806217,0.24752475247524752
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,11,CNC1(c2cn(C3CCCC3OCc3cc(Br)ccc3Oc3ccc(Cl)c(Cl)c3)nn2)CCCC1,0.9358479041668346,0.3655913978494624
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,12,Cc1cc(Br)c(CO[C@@H]2CCCCC[C@H]2n2cc(-c3ccc(C(=O)O)cc3C)nn2)cc1Cl,0.9343288049028047,0.25252525252525254
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,13,Cc1cc(C(=O)O)ccc1-c1cn(C2CCCC2OCc2cc(Br)ccc2Oc2ccc(Cl)c(Cl)c2)nn1,0.926798862892424,0.27884615384615385
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,14,Cc1c(Cl)ccc(C(C)OC2CCCCC2n2cc(CC[C@H](N)C(N)=O)nn2)c1Cl,0.9145504198392995,0.21
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,15,O=C(O)c1ccc(-c2cn(C3CCCC3OCc3cccc4c(Cl)cccc34)nn2)cc1Br,0.913075656802242,0.2653061224489796
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,16,Cc1sc2ccc(Br)cc2c1CO[C@@H]1CCC[C@H]1n1cc(C2(N3CCNCC3)CCOCC2)nn1,0.8950585605282413,0.6296296296296297
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,17,O=C(O)c1ccc(-c2cn([C@@H]3CCCCC[C@H]3OCC3(c4cccc(Cl)c4)CC3)nn2)cc1Cl,0.8912950652561094,0.34408602150537637
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,18,NCCSCc1cn([C@@H]2CCC[C@H]2OCc2cc(Br)ccc2Oc2ccc(Cl)c(Cl)c2)nn1,0.8863109579170807,0.29896907216494845
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,19,O=C(O)c1ccc(-c2cn([C@@H]3CCCCC[C@H]3OCC3(c4ccc(Cl)cc4)CC3)nn2)cc1Cl,0.8851932589503164,0.38636363636363635
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,20,O=C(O)c1ccc(-c2cn(C3CCCC3OC(c3ccc(Cl)cc3)c3ccc(Cl)cc3)nn2)c2ccccc12,0.884467306608629,0.21875
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,21,CC(O[C@@H]1CCC[C@H]1n1cc(C(C2CC2)N2CCNCC2)nn1)c1ccc(Cl)cc1Br,0.8841555787802644,0.31521739130434784
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,22,O=C(O)c1ccc(-c2cn([C@@H]3CCCCC[C@H]3OCC3(c4ccc(Br)cc4)CC3)nn2)c(Br)c1,0.8832738323549165,0.46987951807228917
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,23,Cc1c(Cl)ccc(C(C)OC2CCCCC2n2cc(CC[C@@H](N)C(N)=O)nn2)c1Cl,0.8824655402963621,0.21
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,24,Cc1sc2ccc(Br)cc2c1CO[C@@H]1CCCCC[C@H]1n1cc(-c2ccc(C(=O)O)cc2Br)nn1,0.8783149734432705,0.2647058823529412
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,25,CCC(OC1CCCC1n1cc(-c2ccc(C(=O)O)c(C)c2)nn1)c1ccc(Cl)cc1Cl,0.878112836897321,0.22549019607843138
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,26,Cc1cc(C(=O)O)ccc1-c1cn([C@@H]2CCCCC[C@H]2OCc2c(Br)sc3ccccc23)nn1,0.877841263337972,0.24271844660194175
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,27,O=C(O)c1ccc(-c2cn([C@@H]3CCC[C@H]3OCC3(c4ccc(Br)cc4)CC3)nn2)c2ccccc12,0.873660001708231,0.4878048780487805
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,28,CC(O[C@H]1CC[C@H]1n1cc(-c2ccc(C(=O)O)c3ccccc23)nn1)c1ccc(Cl)cc1Br,0.8683945767037162,0.19607843137254902
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,29,O=C(O)c1ccc(-c2cn([C@@H]3CCCCC[C@H]3OCc3ccc(Br)c4ccccc34)nn2)cc1O,0.8671981929127099,0.25252525252525254
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,30,Cc1cc(C(=O)O)ccc1-c1cn([C@@H]2CC[C@@H]2OCc2c(C)sc3ccc(Br)cc23)nn1,0.862012886415112,0.24509803921568626
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,31,Cc1cc(C(=O)O)sc1-c1cn(C2CCCC2OC(c2ccc(Cl)cc2)c2ccc(Cl)cc2)nn1,0.861570778612716,0.21649484536082475
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,32,CC(OC1CCCC1n1cc(C(C2CC2)N2CCNCC2)nn1)c1ccc(Br)cc1Cl,0.859413993033268,0.34065934065934067
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,33,O=C(O)c1ccc(-c2cn([C@@H]3CCCCC[C@H]3OCC3(c4cccc(Cl)c4)CC3)nn2)c(Br)c1,0.8592095812323208,0.3655913978494624
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,34,Cc1cc(C(=O)O)ccc1-c1cn([C@@H]2CCCCC[C@H]2OCc2csc3ccc(Br)cc23)nn1,0.8591465217540843,0.2647058823529412
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,35,Cc1cc(Br)ccc1C(C)O[C@H]1CC[C@H]1n1cc(-c2ccc(C(=O)O)c3ccccc23)nn1,0.8584699405141603,0.21782178217821782
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,36,CCC(OC1CCCC1n1cc(-c2ccc(C(=O)O)cc2C)nn1)c1ccc(Cl)cc1,0.857753140659403,0.23232323232323232
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,37,CC(O[C@@H]1CCCCC[C@H]1n1cc(-c2ccc(C(=O)O)cc2Br)nn1)c1ccc(Cl)cc1Cl,0.8550296338153807,0.21568627450980393
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,38,Clc1cccc2c(CO[C@@H]3CCCCC[C@H]3n3cc(C(C4CC4)N4CCNCC4)nn3)cccc12,0.8535174813807131,0.3118279569892473
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,39,Cc1cc(C(=O)O)ccc1-c1cn([C@@H]2CCCCC[C@H]2OCc2csc3cc(Br)ccc23)nn1,0.8532564844030315,0.27722772277227725
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,40,CCC(OC1CCCC1n1cc(-c2ccc(C(=O)O)c(C)c2)nn1)c1ccc(Cl)cc1,0.8529041507337354,0.23232323232323232
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,41,Clc1cccc2c(CO[C@@H]3CCCC[C@H]3n3cc(C4(N5CCNCC5)CCC4)nn3)cccc12,0.8525808956828005,0.49382716049382713
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,42,Brc1cccc2c(CO[C@@H]3CCCCC[C@H]3n3cc(C(C4CC4)N4CCNCC4)nn3)cccc12,0.8491453441978578,0.34065934065934067
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,43,NCCN1CCN(CCc2cn([C@@H]3CCC[C@H]3OCC3(c4ccc(F)cc4)CC3)nn2)CC1,0.8482877159767526,0.43902439024390244
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,44,Cc1cc(-c2cn([C@@H]3CCCCC[C@H]3OCc3sc4ccccc4c3Br)nn2)ccc1C(=O)O,0.8478244044012957,0.2549019607843137
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,45,Cc1sc2ccc(Br)cc2c1COC1CCCC1n1cc(C2(N3CCNCC3)CCOCC2)nn1,0.8476129927171598,0.6296296296296297
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,46,Cc1c(Cl)ccc(C(C)OC2CCCC2n2cc(-c3ccc(C(=O)O)cc3Cl)nn2)c1Cl,0.8469508127350629,0.2079207920792079
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,47,Brc1cccc2cc(CO[C@@H]3CCCCC[C@H]3n3cc(C(C4CC4)N4CCNCC4)nn3)sc12,0.8450244979244736,0.3404255319148936
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,48,Brc1ccc2c(CO[C@@H]3CCCCC[C@H]3n3cc(C(C4CC4)N4CCNCC4)nn3)cccc2c1,0.8416388608115852,0.358695652173913
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,49,CCC(O[C@@H]1CCC[C@H]1n1cc(-c2ccc(C(=O)O)c(C)c2)nn1)c1ccc(Cl)cc1Cl,0.838415318698452,0.22549019607843138
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,50,Cc1cc(-c2cn(C3CCCC3OC(C)c3ccc(Cl)cc3Br)nn2)ccc1C(=O)O,0.8358019405487394,0.23
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,51,O=C(O)c1ccc(-c2cn([C@@H]3CCCC[C@H]3OCC3(c4cccc(Br)c4)CC3)nn2)c(Br)c1,0.8342363701616051,0.39325842696629215
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,52,CN(C)C(c1cn([C@@H]2CCC[C@H]2OCc2cc(Br)ccc2Oc2ccc(Cl)c(Cl)c2)nn1)C1CC1,0.8339868937224448,0.29591836734693877
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,53,CC(OC1CCCC1n1cc(C(C2CC2)N2CCNCC2)nn1)c1ccc(Cl)c(Cl)c1Cl,0.8304411550595407,0.29347826086956524
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,54,O=C(O)c1ccc(-c2cn([C@@H]3CC[C@@H]3OCc3cc(Br)ccc3Oc3ccc(Cl)c(Cl)c3)nn2)c(F)c1,0.8292272500112361,0.24761904761904763
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,55,CN(C)C(=O)c1cn([C@@H]2CCC[C@H]2OCc2cc(Br)ccc2Oc2ccc(Cl)c(Cl)c2)nn1,0.8291908410731139,0.29896907216494845
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,56,CC(c1cn([C@@H]2CCC[C@H]2OC(c2ccc(F)cc2)c2ccc(Br)cc2)nn1)N1CCCNCC1,0.8275977418530047,0.3595505617977528
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,57,CC(c1cn(C2CCCC2OCc2cc(Br)ccc2Oc2ccc(Cl)c(Cl)c2)nn1)N1CCCNCC1,0.8273551302537037,0.35714285714285715
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,58,Cc1cc(C(OC2CCCC2n2cc(C(C)N3CCCNCC3)nn2)c2cc(Cl)ccc2F)c(C)cc1Br,0.8236363216582809,0.2815533980582524
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,59,CC(O[C@@H]1CCCCC[C@H]1n1cc(-c2ccc(C(=O)O)cc2)nn1)c1ccc(Cl)cc1Br,0.8208835477146863,0.22448979591836735
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,60,Cc1cc(C(=O)O)ccc1-c1cn(C2CCCC2OCc2cc3cccc(Br)c3s2)nn1,0.8204747846138609,0.26732673267326734
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,61,CC(O[C@@H]1CCCCC[C@H]1n1cc(-c2ccc(C(=O)O)cc2Cl)nn1)c1ccc(Cl)c(Cl)c1Cl,0.8194886715224516,0.19801980198019803
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,62,Clc1ccc(CO[C@@H]2CCC[C@H]2n2cc(C3(N4CCNCC4)CCOCC3)nn2)c2ccccc12,0.819001938849846,0.6025641025641025
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,63,CC(O[C@@H]1CCCCC[C@H]1n1cc(-c2ccc(C(=O)O)cc2Br)nn1)c1ccc(Cl)cc1Br,0.8157542447701971,0.22
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,64,CC(O[C@@H]1CCC[C@H]1n1cc(C2(N3CCNCC3)CCOCC2)nn1)c1ccc(Br)cc1Cl,0.8111855115725763,0.6075949367088608
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,65,Cc1ccc2c(CO[C@H]3CC[C@H]3n3cc(-c4ccc(C(=O)O)c(Br)c4)nn3)cccc2c1,0.809312921315323,0.22330097087378642
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,66,Cc1sc2ccc(Cl)cc2c1CO[C@@H]1CCCCC[C@H]1n1cc(-c2ccc(C(=O)O)c(O)c2)nn1,0.809187397562372,0.21495327102803738
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,67,Cc1cc(-c2cn([C@@H]3CCC[C@H]3OCCc3ccc(Cl)c(Br)c3)nn2)ccc1C(=O)O,0.8090742353636937,0.26262626262626265
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,68,CCC(OC1CCCC1n1cc(-c2ccc(C(=O)O)cc2Br)nn1)c1ccc(Cl)cc1Cl,0.8083719726453165,0.24752475247524752
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,69,O=C(O)c1ccc(-c2cn(C3CCCC3OCC3(c4ccc(Cl)cc4)CC3)nn2)cc1Cl,0.8082103395506053,0.4069767441860465
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,70,Cc1cc(C(=O)O)ccc1-c1cn([C@@H]2CC[C@@H]2OCc2cc(Br)ccc2Oc2ccc(Cl)c(Cl)c2)nn1,0.8069543549597942,0.24528301886792453
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,71,CCC(OC1CCCC1n1cc(-c2ccc(C(=O)O)cc2C)nn1)c1ccc(F)cc1,0.8064600220005413,0.23232323232323232
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,72,CC(O[C@@H]1CCC[C@H]1n1cc(-c2ccc(C(=O)O)cc2Br)nn1)c1ccc(Cl)c(Cl)c1Cl,0.8026492482107361,0.23
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,73,Brc1c(CO[C@@H]2CCCCC[C@H]2n2cc(C(C3CC3)N3CCNCC3)nn2)sc2ccccc12,0.8015236897925071,0.3333333333333333
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,74,O=C(O)c1ccc(-c2cn(C3CCCC3OCC3(c4cccc(Br)c4)CC3)nn2)cc1Cl,0.7999430017461524,0.4
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,75,O=C(O)c1ccc(-c2cn([C@@H]3CCCCC[C@H]3OCCc3ccc(Cl)c(Br)c3)nn2)c(F)c1,0.7989585056242419,0.25
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,76,CC(O[C@@H]1CCC[C@H]1n1cc(C(C2CC2)N2CCNCC2)nn1)c1ccc(Cl)c(Cl)c1Cl,0.7988636615298379,0.29347826086956524
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,77,Cc1sc2ccc(Br)cc2c1CO[C@@H]1CCCCC[C@H]1n1cc(-c2ccc(C(=O)O)c(F)c2)nn1,0.7982720286292224,0.27184466019417475
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,78,Cc1cc(C(=O)O)ccc1-c1cn([C@@H]2CC[C@@H]2OCc2c(C)sc3ccc(Cl)cc23)nn1,0.798267898808497,0.19811320754716982
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,79,CCC(O[C@@H]1CCC[C@H]1n1cc(-c2ccc(C(=O)O)cc2Cl)nn1)c1ccc(Cl)cc1Cl,0.7965469269538783,0.23
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,80,Cc1cc(-c2cn(C3CCCCC3OCc3c(C)sc4ccc(Br)cc34)nn2)ccc1C(=O)O,0.7962891898127342,0.26732673267326734
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,81,O=C(O)c1ccc(-c2cn([C@@H]3CCCCC[C@H]3OCc3cccc4ccc(Cl)cc34)nn2)c(Br)c1,0.7947614139146904,0.24271844660194175
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,82,O=C(O)c1ccc(-c2cn([C@@H]3CCC[C@H]3OCC3(c4cccc(Br)c4)CC3)nn2)c2ccccc12,0.7943923121584966,0.4044943820224719
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,83,O=C(O)c1ccc(-c2cn(C3CCCC3OCC3(c4ccc(Br)cc4)CC3)nn2)cc1Cl,0.7938468157679104,0.4819277108433735
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,84,O=C(O)c1ccc(Cl)c(-c2cn([C@@H]3CCCCC[C@H]3OCc3cccc4ccc(Cl)cc34)nn2)c1,0.7937877649784966,0.22330097087378642
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,85,Cc1cc(-c2cn(C3CCCC3OCC3(c4cccc(Br)c4)CC3)nn2)ccc1C(=O)O,0.7931518837090152,0.4
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,86,C#CC1(c2cn([C@@H]3CCC[C@H]3OCc3cc4cccc(Br)c4s3)nn2)COCCN1,0.7930090255982059,0.3829787234042553
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,87,O=C(O)c1ccc(-c2cn([C@@H]3CCCCC[C@H]3OCCc3ccc(Cl)c(Br)c3)nn2)cc1Cl,0.7928988064444162,0.25510204081632654
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,88,CCC(O[C@@H]1CCC[C@H]1n1cc(-c2ccc(C(=O)O)cc2C)nn1)c1ccc(Cl)cc1Cl,0.7920070304988247,0.22549019607843138
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,89,CC(CO[C@@H]1CCC[C@H]1n1cc(-c2ccc(C(=O)O)c3ccccc23)nn1)c1ccc(Cl)cc1,0.7914009915525231,0.24489795918367346
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,90,Brc1sc2ccccc2c1CO[C@@H]1CCC[C@H]1n1cc(C2(N3CCNCC3)CCC2)nn1,0.7899227729584553,0.5308641975308642
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,91,CC(c1cn([C@@H]2CCCCC[C@H]2OCc2cccc3c(Br)cccc23)nn1)N1CCCNCC1,0.7898786937261573,0.3333333333333333
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,92,CC(C)CC(O[C@H]1CC[C@H]1n1cc(COCC2CCCN2)nn1)c1ccc(-c2ccccc2)cc1,0.78900104065821,0.22772277227722773
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,93,O=C(O)c1ccc(-c2cn([C@@H]3CCCCC[C@H]3OCc3cccc4ccc(Br)cc34)nn2)cc1Cl,0.786290556603717,0.26732673267326734
1,Brc1ccc(C2(COC3CCCC3n3cc(C4(N5CCNCC5)CCOCC4)nn3)CC2)cc1,1.0758232320993812,94,CC(OC1CCCC1n1cc(C(C2CC2)N2CCNCC2)nn1)c1ccc(Cl)cc1Cl,0.7862202359344082,0.2903225806451613
