ligandName,Frames,mode,complex,receptor,ligand,Internal,Van der Waals,Electrostatic,Polar Solvation,Non-Polar Solvation,Gas,Solvation,TOTAL,status
ligand,2,gb,1723.4811566399997,1702.6093838400004,54.97614391999999,-0.0001000000003195,-32.47999999999995,-7.99649999999968,10.522000000000023,-4.149771119999995,-40.47659999999963,6.37222888000003,-34.1043711199996,S
ligand,3,gb,1707.930450799999,1695.3165966400002,50.3552348,-8.704148513061227e-14,-35.67780000000003,-8.193900000000024,10.447699999999934,-4.317380639999996,-43.87169999999992,6.1303193599999375,-37.74138063999998,S
ligand,4,gb,1701.8575543999998,1682.7934629600006,52.60156616,-8.171241461241152e-14,-31.571500000000164,-7.953399999999766,9.901400000000088,-3.913974720000006,-39.52500000000009,5.987425280000082,-33.53757472000001,S
ligand,5,gb,1690.2443760799997,1668.2932242400002,56.988889760000006,7.283063041541028e-14,-32.788000000000046,-9.506200000000105,11.46010000000006,-4.203637919999995,-42.29420000000017,7.256462080000066,-35.0377379200001,S
ligand,6,gb,1735.6082378400006,1702.0690269599995,69.65772087999999,0.0002999999998056,-33.420500000000075,-8.191999999999968,9.710099999999942,-4.2164100000000015,-41.61259999999999,5.4936899999999405,-36.11891000000006,S
ligand,7,gb,1768.011180320001,1753.0029385600003,51.619034960000015,7.638334409421078e-14,-33.77919999999999,-9.56580000000005,11.200500000000062,-4.466293200000008,-43.345000000000056,6.734206800000054,-36.6107932,S
ligand,8,gb,1744.734328,1722.24758936,59.40758016,1.5987211554602254e-13,-34.61829999999998,-7.800899999999843,9.853200000000072,-4.354841520000004,-42.41939999999987,5.498358480000069,-36.9210415199998,S
ligand,9,gb,1733.50977832,1710.74240168,55.048195840000005,-0.0001000000002164,-30.8242000000001,-6.353499999999732,8.724400000000015,-3.827419200000002,-37.17769999999992,4.896980800000013,-32.2807191999999,S
ligand,10,gb,1744.0141472799994,1716.2275215999994,60.81077064,0.0002000000002091,-31.15099999999996,-8.071500000000135,10.46100000000003,-4.262844960000001,-39.22249999999999,6.19815504000003,-33.02434495999996,S
ligand,11,gb,1677.0012349599992,1663.7275107999994,51.92788088,-4.3520742565306136e-14,-36.26719999999981,-7.124500000000012,9.40929999999993,-4.671756719999994,-43.39169999999993,4.737543279999937,-38.65415671999999,S
ligand,12,gb,1736.1864708000005,1713.5213564000007,59.01759096000001,8.881784197001252e-15,-34.55209999999998,-6.378000000000079,8.7395999999999,-4.161976559999998,-40.93009999999995,4.577623439999902,-36.352476560000056,S
ligand,13,gb,1692.1014495199995,1679.7093656,51.2351432,6.039613253960853e-14,-36.69459999999996,-6.672999999999954,8.79449999999996,-4.269959280000002,-43.36769999999986,4.524540719999958,-38.8431592799999,S
ligand,14,gb,1705.2585020000004,1684.7607561599998,56.24742968,-0.000100000000037,-33.61529999999982,-7.203200000000396,9.305699999999923,-4.236783839999999,-40.81840000000008,5.068916159999924,-35.74948384000015,S
ligand,15,gb,1748.2571304800006,1733.6423124000005,51.92037320000001,-9.99999998487766e-05,-35.44310000000007,-6.979600000000124,9.276700000000057,-4.159455120000012,-42.42270000000008,5.117244880000045,-37.30545512000003,S
ligand,16,gb,1684.7196928,1653.8549265600009,68.33893696,4.263256414560601e-14,-36.17100000000001,-5.117799999999894,8.143899999999938,-4.329270719999985,-41.28879999999975,3.814629279999953,-37.4741707199998,S
ligand,17,gb,1702.6512906400003,1673.6124996,62.31542144,9.99999998825274e-05,-31.345299999999988,-7.2758999999996625,9.56749999999997,-4.223030399999999,-38.621199999999725,5.344469599999972,-33.27673039999975,S
ligand,18,gb,1754.5772199999997,1730.6439363200002,62.89799504,3.7303493627405266e-14,-37.19390000000004,-7.241000000000228,9.908799999999896,-4.438611359999998,-44.43490000000038,5.470188639999899,-38.96471136000048,S
ligand,19,gb,1706.9608295199996,1687.0480927200006,55.648211280000005,-0.000100000000085,-34.40789999999981,-6.138299999999943,8.816300000000012,-4.005474479999998,-40.54609999999985,4.810825520000014,-35.73527447999984,S
ligand,20,gb,1689.6394786399997,1664.3865649600002,61.32317311999999,-0.0001000000000743,-34.92419999999987,-6.094700000000477,9.197300000000055,-4.248559440000009,-41.01890000000021,4.948740560000046,-36.07015944000016,S
ligand,21,gb,1760.499368879999,1738.7958620000002,59.69667872,-0.0002000000001434,-35.17720000000011,-7.675900000000292,9.419399999999966,-4.559271839999994,-42.85310000000026,4.860128159999972,-37.99297184000029,S
ligand,22,gb,1730.6415057600009,1707.2944875200003,57.60327128000001,-8.171241461241152e-14,-32.99390000000011,-6.450100000000047,9.173599999999992,-3.98585303999999,-39.44390000000022,5.187746960000004,-34.256153040000214,S
ligand,23,gb,1723.0106608,1698.3811324799997,59.01884512,-4.085620730620576e-14,-32.77099999999993,-6.14579999999995,8.445500000000006,-3.918016799999996,-38.91669999999977,4.52748320000001,-34.38921679999976,S
ligand,24,gb,1729.3561752000005,1696.53979112,66.21781328,9.99999998452239e-05,-31.20489999999986,-7.677200000000166,9.499599999999958,-4.019029199999999,-38.882000000000176,5.48057079999996,-33.401429200000216,S
ligand,25,gb,1716.68184824,1681.7033616799995,65.77403816,-4.085620730620576e-14,-28.78289999999993,-8.128299999999989,10.21940000000002,-4.103751600000004,-36.91120000000008,6.115648400000016,-30.79555160000006,S
ligand,26,gb,1739.82894368,1707.8363291199994,63.3958744,1.6875389974302382e-13,-28.962600000000155,-8.192100000000064,9.797999999999917,-4.046559839999993,-37.15480000000016,5.751440159999923,-31.403359840000235,S
ligand,27,gb,1749.3675279999995,1715.6329455199996,68.34564904000001,-0.0001000000001685,-32.743900000000025,-8.754700000000014,10.981299999999964,-4.093666560000012,-41.49850000000001,6.887633439999954,-34.610866560000055,S
ligand,28,gb,1705.9448462400007,1672.98313448,67.21319880000001,-0.0001000000004793,-32.12660000000004,-6.040200000000007,8.27950000000001,-4.364087039999999,-38.16690000000002,3.91541296000001,-34.25148704000001,S
ligand,29,gb,1710.3840442400003,1689.1532319199998,55.54330360000001,-0.0001000000000104,-32.7503,-7.217199999999891,9.451200000000064,-3.7960912799999846,-39.96749999999976,5.655108720000079,-34.31239127999968,S
ligand,30,gb,1651.3499858400005,1623.4956504000002,62.34394520000001,-1.2612133559741778e-13,-32.57639999999992,-7.9796999999999665,10.10440000000002,-4.03790976,-40.55609999999992,6.06649024000002,-34.4896097599999,S
ligand,31,gb,1767.9965511200005,1733.1245167200009,72.73429071999999,2.380318164796336e-13,-35.80069999999984,-7.483199999999785,9.750900000000026,-4.329256320000004,-43.283899999999775,5.421643680000022,-37.86225631999975,S
ligand,32,gb,1712.57657848,1689.49905576,56.8055404,-6.039613253960853e-14,-31.030500000000018,-8.57949999999979,10.14579999999997,-4.263817679999997,-39.60999999999963,5.881982319999972,-33.72801767999966,S
ligand,33,gb,1715.1424638400003,1693.4845163200002,58.17731744000001,8.704148513061227e-14,-35.060600000000115,-5.124499999999966,7.977800000000031,-4.312069920000017,-40.18510000000016,3.665730080000015,-36.51936992000015,S
ligand,34,gb,1681.89405712,1657.2967734399997,55.88480536,-9.999999981502584e-05,-29.62960000000002,-6.805799999999985,9.022599999999969,-3.874621680000013,-36.43539999999999,5.147978319999954,-31.28742168000003,S
ligand,35,gb,1657.4752737599997,1633.9711224799992,54.324461200000016,0.0001000000002058,-29.15270000000001,-6.479599999999822,8.855399999999946,-4.043509920000002,-35.63240000000003,4.811890079999944,-30.820509920000088,S
ligand,36,gb,1705.7957700800007,1668.1310614399993,69.33536840000001,0.0001000000000583,-30.51460000000011,-6.803399999999968,9.44890000000003,-3.801659759999992,-37.31810000000012,5.647240240000038,-31.67085976000008,S
ligand,37,gb,1760.551817440001,1724.1798191200007,66.66332847999999,1.5987211554602254e-13,-28.246999999999996,-8.428399999999904,10.221599999999986,-3.837530159999995,-36.67549999999986,6.384069839999992,-30.291430159999862,S
ligand,38,gb,1707.515813759999,1686.32068744,56.98288896,-9.999999991183728e-05,-34.82000000000007,-5.047999999999906,8.05119999999997,-3.970862640000005,-39.868,4.080337359999964,-35.78766264000004,S
ligand,39,gb,1697.1189749599996,1676.2310700000012,54.58548,-5.3290705182007506e-15,-31.77050000000025,-8.139000000000117,10.228900000000085,-4.016975040000004,-39.90950000000027,6.211924960000079,-33.6975750400002,S
ligand,40,gb,1762.80903312,1725.6940098400005,73.46496311999998,0.0001000000001134,-34.73280000000003,-8.189400000000225,10.432600000000072,-3.8604398399999935,-42.92230000000031,6.572160160000077,-36.350139840000224,S
ligand,41,gb,1658.20210248,1638.14347552,58.24276799999999,-0.0001999999999231,-36.50699999999996,-7.045500000000154,9.337599999999972,-3.969041040000009,-43.55250000000019,5.368558959999963,-38.18394104000022,S
